Year,EEZ,Catch,Effort,CPUE
1963,South Africa (Indian Ocean),44.32602722,49305.3507,0.00089901
1963,Sri Lanka,14972.53612,1450861.966,0.010319752
1963,St Martin (France),246.4245237,135612.6836,0.00181712
1963,Taiwan,11614.57343,3514323.332,0.003304925
1963,Timor Leste,648.7863411,7261.371603,0.08934763
1963,Tokelau (New Zealand),34.071655,122.2606528,0.27868046
1963,Tonga,2229.561894,31473.92907,0.070838372
1963,Turks & Caicos Isl. (UK),407.2643787,525.1933925,0.775456022
1963,Tuvalu,180.368591,826.3825084,0.218262837
1963,US Virgin Isl.,1671.970908,659441.7966,0.002535434
1963,USA,5020.068575,450666.6312,0.011139206
1963,Vanuatu,690.2903354,31347.33831,0.0220207
1963,Venezuela,9454.679046,5712644.235,0.001655044
1963,Vietnam,22691.8624,1696773.231,0.013373539
1963,Wake Isl. (USA),0.071269124,4.843623128,0.014714011
1963,Wallis & Futuna Isl. (France),321.5129511,12641.24438,0.025433647
1963,Yemen (Arabian Sea),17.0903056,2222.068208,0.007691171
1964,American Samoa,976.3588744,533798.3551,0.001829078
1964,Andaman & Nicobar Isl. (India),1117.097431,5946.608582,0.187854542
1964,Anguilla (UK),245.7318957,29035.45097,0.008463168
1964,Antigua and Barbuda,1271.663135,376297.319,0.003379411
1964,Australia,6199.089149,15009771.17,0.000413004
1964,Bahamas,5400.013559,5239681.933,0.001030599
1964,Barbados,159.3723294,86125.06627,0.001850476
1964,Belize,2898.183703,255261.6457,0.011353777
1964,Bermuda (UK),285.8853491,430153.0715,0.000664613
1964,Bonaire (Netherlands),35.28642399,18937.58334,0.001863301
1964,Brazil (mainland),3536.589589,82052.93716,0.043101316
1964,British Virgin Isl. (UK),753.2196801,235678.1959,0.003195967
1964,Brunei Darussalam,243.6636278,119857.3119,0.002032948
1964,Cayman Isl. (UK),76.43821561,29450.23489,0.002595504
1964,Chagos Archipelago (UK),49.47297455,151.7043347,0.326114443
1964,China,6188.379015,203125.2372,0.03046583
1964,Christmas Island,24.10969559,149.8144391,0.160930386
1964,Cocos (Keeling) Islands,52.77224604,2013.411411,0.026210364
1964,Colombia,18989.74034,204493.6175,0.092862264
1964,Comoros Isl.,61.02114736,821.3257092,0.074295918
1964,Cook Islands,761.4003168,4751.965371,0.160228507
1964,Costa Rica (Pacific),413.7565942,53866.01907,0.007681217
1964,Cuba,12352.95583,10480341.36,0.001178679
1964,Curacao (Netherlands),352.868721,486484.36,0.000725344
1964,Daito Islands,300.2024216,4340327.918,6.92E-05
1964,Dominica,990.4528977,119017.5173,0.008321909
1964,Dominican Republic,15168.94246,1381443.806,0.010980499
1964,Fernando de Noronha (Brazil),26.33190877,799.3024431,0.032943611
1964,Fiji,28433.33559,975188.3463,0.029156763
1964,French Polynesia,1947.365392,93887.48666,0.02074148
1964,Grenada,821.0664651,378997.2562,0.002166418
1964,Guadeloupe (France),1102.544054,257164.7306,0.004287307
1964,Guam (USA),404.5228184,180894.8968,0.002236231
1964,Hawaii Main Islands (USA),2186.198323,448788.9702,0.004871328
1964,Honduras (Caribbean),1247.471479,1332957.306,0.000935868
1964,Hong Kong,62.44493638,1059503.273,5.89E-05
1964,India (mainland),55798.83468,3346678.827,0.016672898
1964,Indonesia,36207.09659,3466899.032,0.010443655
1964,Jamaica,24369.39261,8272358.958,0.002945882
1964,Japan Main Islands,32973.40348,10390438.36,0.003173437
1964,Kiribati,6726.439132,175935.4269,0.038232431
1964,Lord Howe Island,1.592335714,9.12369083,0.174527584
1964,Madagascar,12418.64239,82303.56212,0.150888273
1964,Maldives,2321.661603,168257.9658,0.013798227
1964,Marshall Isl.,776.7308883,621.3512531,1.250067308
1964,Martinique (France),1307.474168,1495626.015,0.000874199
1964,Mauritius,1879.481915,136459.8799,0.013773146
1964,Mayotte (France),182.5908527,5246.815064,0.034800322
1964,Mexico,17594.69947,5433277.33,0.003238322
1964,Micronesia (Federated States of),6538.490368,50990.02016,0.128230786
1964,Mozambique,21046.23349,189611.3905,0.110996673
1964,Myanmar,5888.116405,151252.6145,0.038929022
1964,Nauru,17.82787353,63.66678619,0.28001843
1964,New Caledonia (France),1664.42886,187083.1005,0.008896735
1964,Nicaragua,10170.84236,1072514.542,0.009483174
1964,Niue (New Zealand),70.0486823,256.1751705,0.273440561
1964,Northern Marianas (USA),152.2859705,9592.092414,0.015876199
1964,Oman,3691.855763,431526.888,0.008555332
1964,Palau,1007.381571,70242.3654,0.01434151
1964,Panama (Pacific),4163.590829,385172.4935,0.010809679
1964,Papua New Guinea,14066.74511,501763.822,0.028034594
1964,Philippines,39475.15749,13256570.34,0.002977781
1964,Puerto Rico (USA),4359.163136,5114952.931,0.000852239
1964,Reunion (France),181.574422,33882.13072,0.005359002
1964,Saba and Sint Eustaius (Netherlands),928.7506148,701244.82,0.001324431
1964,Saint Kitts & Nevis,1103.781457,74655.92638,0.014784914
1964,Saint Lucia,325.4053298,140855.9801,0.002310199
1964,Saint Vincent and the Grenadines,695.920459,40959.64724,0.016990392
1964,Samoa,5696.669523,60893.82502,0.093550857
1964,Seychelles,1036.742895,12758.83221,0.08125688
1964,Solomon Isl.,5066.325324,465644.0983,0.010880252
1964,Somalia,1351.682383,14205.61432,0.09515128
1964,South Africa (Indian Ocean),45.38364399,34150.57385,0.001328928
1964,Sri Lanka,14905.92783,1399924.797,0.010647663
1964,St Martin (France),254.4809089,136572.4751,0.00186334
1964,Taiwan,12127.45795,3789543.763,0.003200242
1964,Timor Leste,659.7998978,14123.59859,0.046716132
1964,Tokelau (New Zealand),33.971791,150.6597031,0.225486911
1964,Tonga,2288.040799,38256.63284,0.059807689
1964,Turks & Caicos Isl. (UK),431.2544782,654.6354361,0.658770446
1964,Tuvalu,179.6173239,377.8056555,0.475422539
1964,US Virgin Isl.,1692.340915,746175.678,0.002268019
1964,USA,5173.787862,512126.7603,0.010102553
1964,Vanuatu,710.1898786,29429.58056,0.024131838
1964,Venezuela,10206.21823,6446866.976,0.001583128
1964,Vietnam,23956.37725,1825744.681,0.013121428
1964,Wake Isl. (USA),0.072723596,4.660961037,0.015602704
1964,Wallis & Futuna Isl. (France),318.636666,8028.78372,0.039686792
1964,Yemen (Arabian Sea),41.71792247,5202.377688,0.008019011
1965,American Samoa,992.0140814,903324.1364,0.001098182
1965,Andaman & Nicobar Isl. (India),1247.581975,9061.940968,0.13767271
1965,Anguilla (UK),245.9605812,28190.35343,0.008724991
1965,Antigua and Barbuda,1197.588789,357151.7094,0.003353165
1965,Australia,5884.904431,12822337.17,0.000458957
1965,Bahamas,5593.023002,4900322.521,0.001141358
1965,Barbados,302.3516771,142174.8743,0.002126618
1965,Belize,2969.19019,286967.4704,0.010346783
1965,Bermuda (UK),310.9181571,369950.7795,0.000840431
1965,Bonaire (Netherlands),36.53953449,20346.08929,0.0017959
1965,Brazil (mainland),3945.620009,91323.13138,0.043205045
1965,British Virgin Isl. (UK),747.4041591,225239.9942,0.003318257
1965,Brunei Darussalam,391.3991664,129411.5554,0.003024453
1965,Cayman Isl. (UK),60.39356734,17373.7615,0.003476137
1965,Chagos Archipelago (UK),57.80722259,66.61386812,0.867795614
1965,China,9413.377696,328005.7006,0.028698823
1965,Christmas Island,24.48979338,459.8874211,0.053251714
1965,Cocos (Keeling) Islands,54.04594625,7504.735478,0.007201579
1965,Colombia,19252.96192,200479.8402,0.096034404
1965,Comoros Isl.,98.48190586,3224.556036,0.030541229
1965,Cook Islands,738.9301399,7233.322986,0.102156387
1965,Costa Rica (Pacific),400.7841403,69738.09341,0.00574699
1965,Cuba,11921.36189,10716078.51,0.001112474
1965,Curacao (Netherlands),343.9305238,650884.7682,0.000528405
1965,Daito Islands,349.4523551,6831893.984,5.12E-05
1965,Dominica,959.455973,116865.9863,0.008209882
1965,Dominican Republic,14889.62431,1331295.11,0.011184315
1965,Fernando de Noronha (Brazil),28.87504473,920.3438474,0.031374192
1965,Fiji,28687.39032,1050603.19,0.027305638
1965,French Polynesia,1792.8001,79948.65006,0.022424395
1965,Grenada,871.6522804,359754.028,0.002422912
1965,Guadeloupe (France),964.0416259,242955.9174,0.003967969
1965,Guam (USA),397.0703068,198497.4375,0.00200038
1965,Hawaii Main Islands (USA),3261.38191,577982.2949,0.005642702
1965,Honduras (Caribbean),1284.344135,1475797.826,0.000870271
1965,Hong Kong,54.74952959,1014289.454,5.40E-05
1965,India (mainland),54395.71379,3905679.328,0.013927337
1965,Indonesia,49367.58933,4262912.422,0.011580719
1965,Jamaica,24664.82034,9854653.669,0.00250286
1965,Japan Main Islands,41230.63951,12461237.4,0.003308712
1965,Kiribati,6831.712342,272177.1853,0.025100239
1965,Lord Howe Island,1.596942857,15.25640255,0.104673618
1965,Madagascar,12903.21414,62631.56438,0.206017753
1965,Maldives,2605.974243,159436.8086,0.016344872
1965,Marshall Isl.,804.43108,681.0410299,1.181178585
1965,Martinique (France),1373.832433,1630581.048,0.000842542
1965,Mauritius,1575.001319,73893.48838,0.021314481
1965,Mayotte (France),216.9756501,13859.45955,0.015655419
1965,Mexico,18001.47495,5605519.022,0.003211384
1965,Micronesia (Federated States of),6661.514245,50739.69068,0.131288034
1965,Mozambique,21619.85838,214010.0291,0.101022641
1965,Myanmar,7157.554025,190069.7739,0.037657508
1965,Nauru,18.0532916,383.359145,0.047092372
1965,New Caledonia (France),1674.349902,369119.0731,0.00453607
1965,Nicaragua,10661.93094,1655410.528,0.006440657
1965,Niue (New Zealand),70.65156874,100.9332713,0.699982947
1965,Northern Marianas (USA),152.5960596,8591.787365,0.017760689
1965,Oman,3996.786497,504881.8365,0.007916281
1965,Palau,1028.103749,56416.7635,0.018223373
1965,Panama (Pacific),3630.923682,292542.5746,0.012411608
1965,Papua New Guinea,14724.07813,182442.8721,0.080705143
1965,Philippines,41663.19959,14629629.37,0.002847864
1965,Puerto Rico (USA),4273.048817,5031460.857,0.000849266
1965,Reunion (France),211.0245934,22002.59058,0.009590898
1965,Saba and Sint Eustaius (Netherlands),917.7562862,652506.6999,0.001406509
1965,Saint Kitts & Nevis,1081.467358,80238.60812,0.013478142
1965,Saint Lucia,250.0901153,114795.2843,0.002178575
1965,Saint Vincent and the Grenadines,644.8434295,35659.28631,0.018083464
1965,Samoa,5830.392371,64293.08158,0.0906846
1965,Seychelles,1045.665227,45908.93649,0.022776943
1965,Solomon Isl.,5205.826545,646597.9101,0.008051103
1965,Somalia,1366.806868,16469.02028,0.082992603
1965,South Africa (Indian Ocean),46.39058739,32524.60397,0.001426323
1965,Sri Lanka,14880.524,1798506.486,0.008273823
1965,St Martin (France),254.6569819,146605.9767,0.001737016
1965,Taiwan,14302.99413,4864514.689,0.002940272
1965,Timor Leste,701.3275905,18585.39781,0.037735409
1965,Tokelau (New Zealand),33.871927,203.4162672,0.166515331
1965,Tonga,2345.968324,39056.22259,0.060066442
1965,Turks & Caicos Isl. (UK),388.3648924,1467.256345,0.264687826
1965,Tuvalu,178.8673638,720.5415884,0.248240166
1965,US Virgin Isl.,1685.781479,721068.153,0.002337895
1965,USA,5509.236258,531121.6753,0.010372833
1965,Vanuatu,729.8456635,38122.06711,0.019144966
1965,Venezuela,9911.929899,5839164.801,0.001697491
1965,Vietnam,24270.25901,2335477.258,0.010391991
1965,Wake Isl. (USA),0.074207751,3.860930761,0.019220171
1965,Wallis & Futuna Isl. (France),339.4291798,14169.05637,0.023955666
1965,Yemen (Arabian Sea),55.44485808,7446.612844,0.007445648
1966,American Samoa,1005.394734,573818.4879,0.001752113
1966,Andaman & Nicobar Isl. (India),1342.752696,8558.518295,0.15689079
1966,Anguilla (UK),242.291036,33135.35041,0.007312162
1966,Antigua and Barbuda,1333.938222,384861.1075,0.003466025
1966,Australia,6770.33049,14264279.74,0.000474635
1966,Bahamas,7459.101705,4982676.102,0.001497007
1966,Barbados,318.8535469,99108.04605,0.003217232
1966,Belize,3098.863711,431246.699,0.007185826
1966,Bermuda (UK),312.0600487,335787.8319,0.000929337
1966,Bonaire (Netherlands),36.60894185,20121.0844,0.001819432
1966,Brazil (mainland),4058.54232,89857.09425,0.045166632
1966,British Virgin Isl. (UK),856.6964998,200498.9875,0.004272822
1966,Brunei Darussalam,429.1332455,80524.5768,0.005329221
1966,Cayman Isl. (UK),153.81951,35368.32849,0.004349075
1966,Chagos Archipelago (UK),208.0595667,333.7279492,0.623440641
1966,China,8565.689142,324076.6558,0.026431059
1966,Christmas Island,24.91479364,160.8386418,0.154905521
1966,Cocos (Keeling) Islands,55.30870693,7396.953786,0.007477228
1966,Colombia,22168.55236,253976.5543,0.087285822
1966,Comoros Isl.,480.2486268,12682.51356,0.037866991
1966,Cook Islands,688.0048783,10772.42238,0.063867239
1966,Costa Rica (Pacific),413.4104505,68557.24379,0.00603015
1966,Cuba,13811.80354,11506923.28,0.001200304
1966,Curacao (Netherlands),341.9814068,590707.9945,0.000578935
1966,Daito Islands,473.2147894,7313471.864,6.47E-05
1966,Dominica,1073.121505,127415.0842,0.008422249
1966,Dominican Republic,14993.00819,1426710.825,0.010508793
1966,Fernando de Noronha (Brazil),31.00059161,109.9561906,0.281935846
1966,Fiji,28878.5045,1031326.602,0.028001318
1966,French Polynesia,1769.826777,122196.6048,0.014483437
1966,Grenada,873.7575363,367913.2839,0.002374901
1966,Guadeloupe (France),932.3933585,277362.9943,0.003361636
1966,Guam (USA),347.0850692,188843.759,0.001837948
1966,Hawaii Main Islands (USA),2228.229171,610263.3602,0.003651258
1966,Honduras (Caribbean),1619.006275,1880184.763,0.000861089
1966,Hong Kong,47.24431286,738379.9543,6.40E-05
1966,India (mainland),57128.9422,4368011.697,0.013078935
1966,Indonesia,56627.53348,4631409.991,0.012226845
1966,Jamaica,25083.94801,11586207.63,0.002164983
1966,Japan Main Islands,46302.14208,14984102.67,0.003090084
1966,Kiribati,6838.015077,204352.6864,0.033461831
1966,Lord Howe Island,1.60155,8.695178331,0.184188287
1966,Madagascar,14372.48671,61047.70499,0.235430418
1966,Maldives,3414.145054,264226.2684,0.012921293
1966,Marshall Isl.,831.0690292,505.9891016,1.642464287
1966,Martinique (France),1640.319529,1766506.526,0.000928567
1966,Mauritius,2039.078408,138963.9301,0.014673437
1966,Mayotte (France),403.9466543,18393.93852,0.021960857
1966,Mexico,18833.5734,5313493.688,0.00354448
1966,Micronesia (Federated States of),6783.009989,45725.58579,0.148341675
1966,Mozambique,23916.34878,293262.0893,0.081552815
1966,Myanmar,7171.270832,196922.3159,0.03641675
1966,Nauru,18.26084311,129.1363671,0.14140744
1966,New Caledonia (France),1770.354477,509527.0289,0.003474506
1966,Nicaragua,10808.62397,1752299.365,0.006168252
1966,Niue (New Zealand),71.24554698,145.7129686,0.488944448
1966,Northern Marianas (USA),152.6149923,8830.618402,0.017282481
1966,Oman,4741.235835,632327.8815,0.007498065
1966,Palau,1048.825928,45747.80855,0.022926255
1966,Panama (Pacific),3535.468043,196591.5084,0.017983829
1966,Papua New Guinea,14305.55139,142991.076,0.100045064
1966,Philippines,39914.10854,14245597.8,0.002801856
1966,Puerto Rico (USA),4190.678214,5176822.684,0.000809508
1966,Reunion (France),218.534769,31118.40968,0.007022684
1966,Saba and Sint Eustaius (Netherlands),888.5441587,639076.34,0.001390357
1966,Saint Kitts & Nevis,1091.520956,88767.01035,0.012296471
1966,Saint Lucia,379.1700688,150903.4589,0.002512667
1966,Saint Vincent and the Grenadines,774.5045473,34577.24644,0.022399255
1966,Samoa,5952.797099,64894.48783,0.091730396
1966,Seychelles,1209.223915,13562.19865,0.089161348
1966,Solomon Isl.,5317.501567,192738.7044,0.027589174
1966,Somalia,1679.016033,14062.43336,0.119397261
1966,South Africa (Indian Ocean),47.42014898,32109.41568,0.00147683
1966,Sri Lanka,14924.06472,1829554.891,0.008157211
1966,St Martin (France),250.987146,164194.8794,0.001528593
1966,Taiwan,18915.0317,7594379.097,0.002490662
1966,Timor Leste,721.6406154,19668.54253,0.036690091
1966,Tokelau (New Zealand),33.772063,144.2953132,0.234048232
1966,Tonga,2403.344462,43612.37548,0.055106938
1966,Turks & Caicos Isl. (UK),664.5046615,4011.114663,0.165665835
1966,Tuvalu,178.1187107,560.1982395,0.31795657
1966,US Virgin Isl.,1725.069451,693130.3782,0.002488809
1966,USA,5442.141485,580404.3303,0.009376466
1966,Vanuatu,749.0693314,30119.30704,0.024870072
1966,Venezuela,10109.09875,6139363.42,0.001646604
1966,Vietnam,24420.30613,3232209.065,0.007555299
1966,Wake Isl. (USA),0.075722195,3.856444989,0.019635233
1966,Wallis & Futuna Isl. (France),312.8842383,11292.79096,0.027706547
1966,Yemen (Arabian Sea),231.5832008,32778.86674,0.007065015
1967,American Samoa,1019.249085,1168797.186,0.00087205
1967,Andaman & Nicobar Isl. (India),1517.191942,9212.307998,0.164691839
1967,Anguilla (UK),273.7055677,21305.29786,0.012846831
1967,Antigua and Barbuda,1519.116402,286402.0905,0.005304139
1967,Australia,7557.628276,16415682.48,0.000460391
1967,Bahamas,9977.853985,6969632.103,0.001431618
1967,Barbados,322.1527554,145479.5468,0.00221442
1967,Belize,3152.191394,373763.306,0.008433657
1967,Bermuda (UK),318.8006389,710502.2721,0.000448698
1967,Bonaire (Netherlands),38.02189358,21333.27496,0.001782281
1967,Brazil (mainland),5127.449856,90829.77942,0.056451198
1967,British Virgin Isl. (UK),997.217657,178133.8693,0.005598136
1967,Brunei Darussalam,540.0510992,102002.9265,0.005294467
1967,Cayman Isl. (UK),277.7910664,107679.5067,0.002579795
1967,Chagos Archipelago (UK),32.3872083,24.88825658,1.301304822
1967,China,9550.722192,450842.0189,0.021184188
1967,Christmas Island,24.30060428,384.2883148,0.063235345
1967,Cocos (Keeling) Islands,54.34054193,6497.629039,0.008363134
1967,Colombia,32145.59885,279292.9582,0.115096346
1967,Comoros Isl.,38.9613975,1174.691941,0.033167332
1967,Cook Islands,676.8142408,10180.01033,0.066484632
1967,Costa Rica (Pacific),421.2978881,90521.78241,0.004654105
1967,Cuba,16456.82196,14125841.6,0.001165015
1967,Curacao (Netherlands),341.8048635,538856.9215,0.000634315
1967,Daito Islands,548.4157867,8632394.107,6.35E-05
1967,Dominica,1216.083131,127895.6944,0.009508398
1967,Dominican Republic,16739.92509,1546694.507,0.010823033
1967,Fernando de Noronha (Brazil),32.72674734,15.10116202,2.167167487
1967,Fiji,28988.08334,1112884.301,0.026047706
1967,French Polynesia,1790.904115,77151.67673,0.02321277
1967,Grenada,1063.622192,441320.3473,0.002410091
1967,Guadeloupe (France),1013.318517,276475.4225,0.003665131
1967,Guam (USA),342.7625252,204078.4266,0.001679563
1967,Hawaii Main Islands (USA),2068.301844,581087.289,0.003559365
1967,Honduras (Caribbean),1912.855803,2360033.051,0.000810521
1967,Hong Kong,75.89044803,1156954.03,6.56E-05
1967,India (mainland),55901.52092,4707723.642,0.011874427
1967,Indonesia,57846.56958,5286229.035,0.01094288
1967,Jamaica,25573.93414,13165760.46,0.001942458
1967,Japan Main Islands,49588.77924,16000951.75,0.003099114
1967,Kiribati,6940.833857,233413.0212,0.029736275
1967,Lord Howe Island,1.606157143,17.29829632,0.092850597
1967,Madagascar,14434.35348,297846.0654,0.048462462
1967,Maldives,2781.971982,178973.3147,0.01554406
1967,Marshall Isl.,857.2291848,470.9536887,1.820198472
1967,Martinique (France),1839.885488,1845576.068,0.000996917
1967,Mauritius,1695.254446,103679.1241,0.016350972
1967,Mayotte (France),215.9664898,11688.12237,0.018477432
1967,Mexico,14601.21172,3814085.437,0.003828234
1967,Micronesia (Federated States of),6902.977603,42683.66475,0.161724108
1967,Mozambique,24456.18574,388410.5524,0.062964782
1967,Myanmar,8424.140495,226314.4279,0.03722317
1967,Nauru,18.45052807,259.4778984,0.071106357
1967,New Caledonia (France),1800.205673,777245.7098,0.002316135
1967,Nicaragua,15364.42131,2187864.936,0.007022564
1967,Niue (New Zealand),70.37749916,163.6934076,0.429934841
1967,Northern Marianas (USA),152.9238175,5307.420728,0.028813208
1967,Oman,4190.376711,630121.3806,0.00665011
1967,Palau,1044.058083,55447.25663,0.018829752
1967,Panama (Pacific),3953.412903,209987.39,0.018826906
1967,Papua New Guinea,14285.17199,379380.805,0.037653913
1967,Philippines,38458.18875,12980315.7,0.002962808
1967,Puerto Rico (USA),4656.747381,6952879.452,0.000669758
1967,Reunion (France),171.2965107,20792.09258,0.008238541
1967,Saba and Sint Eustaius (Netherlands),881.8757664,318997.7613,0.00276452
1967,Saint Kitts & Nevis,1125.850407,91289.06175,0.012332807
1967,Saint Lucia,516.6339169,221079.9011,0.002336865
1967,Saint Vincent and the Grenadines,1029.309617,74371.54362,0.0138401
1967,Samoa,6081.11811,65497.80014,0.092844616
1967,Seychelles,1044.825037,42065.76737,0.024837893
1967,Solomon Isl.,5442.529517,376132.4528,0.014469715
1967,Somalia,1374.108095,14922.06704,0.09208564
1967,South Africa (Indian Ocean),48.51863139,36778.88551,0.001319198
1967,Sri Lanka,14907.57862,2079385.612,0.007169223
1967,St Martin (France),282.5039609,127407.0843,0.002217333
1967,Taiwan,20908.20589,9356414.856,0.002234639
1967,Timor Leste,738.1008473,28828.68407,0.025603002
1967,Tokelau (New Zealand),33.672199,193.3469261,0.174154302
1967,Tonga,2437.319147,43745.172,0.0557163
1967,Turks & Caicos Isl. (UK),1047.491589,8925.127175,0.117364332
1967,Tuvalu,177.3713646,653.9873997,0.271215263
1967,US Virgin Isl.,1912.594035,1055913.544,0.001811317
1967,USA,5747.823443,660263.7571,0.008705344
1967,Vanuatu,760.126455,31663.45101,0.024006431
1967,Venezuela,10402.75603,5770516.419,0.001802743
1967,Vietnam,24498.59905,3521522.673,0.00695682
1967,Wake Isl. (USA),0.077267546,3.622216447,0.021331565
1967,Wallis & Futuna Isl. (France),348.7367673,10467.00697,0.033317716
1967,Yemen (Arabian Sea),64.9794761,9037.821162,0.007189728
1968,American Samoa,2104.186758,1741303.709,0.001208397
1968,Andaman & Nicobar Isl. (India),1636.187166,9254.009082,0.176808468
1968,Anguilla (UK),281.7307148,58469.84335,0.004818394
1968,Antigua and Barbuda,1442.458321,546277.0151,0.002640525
1968,Australia,8219.638571,17010730.18,0.000483203
1968,Bahamas,9411.212237,7184359.603,0.001309958
1968,Barbados,300.2655124,144506.8193,0.002077864
1968,Belize,3285.039442,420311.2264,0.007815731
1968,Bermuda (UK),316.6722001,721573.6627,0.000438863
1968,Bonaire (Netherlands),41.57165304,23885.12772,0.001740483
1968,Brazil (mainland),5687.840376,125609.8638,0.045281797
1968,British Virgin Isl. (UK),958.8495518,225077.9674,0.004260077
1968,Brunei Darussalam,556.6142049,65883.77558,0.008448426
1968,Cayman Isl. (UK),223.703368,115286.7812,0.001940408
1968,Chagos Archipelago (UK),22.60430924,48.59685442,0.465139349
1968,China,9653.770215,490158.4467,0.019695203
1968,Christmas Island,23.716984,92.93348118,0.255203869
1968,Cocos (Keeling) Islands,53.36335048,5864.399224,0.009099543
1968,Colombia,31741.20026,308823.1434,0.102781158
1968,Comoros Isl.,9.833582524,280.8198983,0.035017399
1968,Cook Islands,1567.310962,18668.96941,0.083952731
1968,Costa Rica (Pacific),483.4470012,59093.3346,0.008181075
1968,Cuba,15947.2416,13623121.64,0.001170601
1968,Curacao (Netherlands),374.613019,554467.8504,0.000675626
1968,Daito Islands,638.8964304,11268075.59,5.67E-05
1968,Dominica,1148.322986,160528.8739,0.007153373
1968,Dominican Republic,16881.73108,1506257.265,0.011207734
1968,Fernando de Noronha (Brazil),34.07170988,28.25652886,1.205799554
1968,Fiji,29074.85403,1154500.758,0.025183919
1968,French Polynesia,12234.0458,313434.825,0.039032184
1968,Grenada,1045.841618,421687.2822,0.002480136
1968,Guadeloupe (France),985.684151,310055.1344,0.003179061
1968,Guam (USA),338.8122745,188581.7383,0.001796634
1968,Hawaii Main Islands (USA),5613.23877,974316.0431,0.005761209
1968,Honduras (Caribbean),2139.138601,2399658.909,0.000891434
1968,Hong Kong,108.4551518,1028398.26,0.00010546
1968,Howland & Baker Isl. (USA),0.003158741,0.140373471,0.022502407
1968,India (mainland),56919.13756,5036414.996,0.011301519
1968,Indonesia,76093.7739,7078513.795,0.010749965
1968,Jamaica,25739.81085,9478574.212,0.002715578
1968,Japan Main Islands,55279.7704,17391705.36,0.003178514
1968,Kiribati,8587.200538,254355.565,0.033760616
1968,Lord Howe Island,1.610764286,14.93563278,0.107847073
1968,Madagascar,15363.77125,415527.8064,0.036974111
1968,Maldives,2740.498052,216138.6096,0.012679355
1968,Marshall Isl.,884.3788886,818.7555755,1.080150066
1968,Martinique (France),1685.503078,1839401.244,0.000916332
1968,Mauritius,1718.817881,206417.1103,0.008326916
1968,Mayotte (France),216.8568407,11368.56722,0.019075125
1968,Mexico,15236.79032,4412205.529,0.003453327
1968,Micronesia (Federated States of),7170.387944,52899.05261,0.135548513
1968,Mozambique,25865.29373,394830.3287,0.065509896
1968,Myanmar,9859.794899,252116.3949,0.039108107
1968,Nauru,18.64129647,220.1650442,0.084669647
1968,New Caledonia (France),1893.359482,950989.206,0.001990937
1968,Nicaragua,17799.91348,2467902.251,0.007212568
1968,Niue (New Zealand),302.3819261,608.725088,0.496746285
1968,Northern Marianas (USA),152.818673,8926.486834,0.017119688
1968,Oman,4139.377974,702423.8468,0.005892992
1968,Palau,1039.656687,44094.83411,0.023577743
1968,Panama (Pacific),3704.373197,194919.5151,0.01900463
1968,Papua New Guinea,14569.57107,162799.8926,0.089493739
1968,Philippines,38742.9663,11598412.68,0.003340368
1968,Pitcairn Isl. (UK),83.05431723,2408.397791,0.034485299
1968,Puerto Rico (USA),4426.773393,6354899.667,0.000696592
1968,Reunion (France),159.2109531,34948.80069,0.004555548
1968,Saba and Sint Eustaius (Netherlands),870.8448282,624514.3545,0.001394435
1968,Saint Kitts & Nevis,1100.854764,105592.9337,0.010425459
1968,Saint Lucia,482.4381234,215164.0241,0.002242188
1968,Saint Vincent and the Grenadines,967.4217107,104945.6484,0.009218312
1968,Samoa,7564.141258,72437.55306,0.104422926
1968,Seychelles,1049.19991,10870.29942,0.096519872
1968,Solomon Isl.,5582.700034,627563.8579,0.008895828
1968,Somalia,1566.194886,11299.53936,0.138606968
1968,South Africa (Indian Ocean),49.62652132,34745.63129,0.001428281
1968,Sri Lanka,14890.58408,2082207.158,0.007151346
1968,St Martin (France),290.5629663,134929.1825,0.002153448
1968,Taiwan,21090.70933,9727551.827,0.002168142
1968,Timor Leste,871.6340099,47261.95857,0.018442613
1968,Tokelau (New Zealand),33.572335,137.694144,0.243818176
1968,Tonga,3675.831193,61632.58648,0.059641034
1968,Turks & Caicos Isl. (UK),881.4228908,10501.11322,0.083936138
1968,Tuvalu,170.1683536,692.2586419,0.245816149
1968,US Virgin Isl.,1848.167847,1370816.179,0.001348224
1968,USA,5776.487349,586381.009,0.009851082
1968,Vanuatu,785.9096809,34180.82883,0.022992704
1968,Venezuela,11292.22171,5949305.91,0.001898074
1968,Vietnam,24415.77559,3793450.506,0.006436297
1968,Wake Isl. (USA),0.07955032,3.350776767,0.023740859
1968,Wallis & Futuna Isl. (France),345.5478918,11102.91929,0.031122256
1968,Yemen (Arabian Sea),90.45914024,13488.59077,0.006706345
1969,American Samoa,1546.542624,1475249.291,0.001048326
1969,Andaman & Nicobar Isl. (India),1897.828889,6866.622773,0.276384615
1969,Anguilla (UK),317.0434772,98358.845,0.003223335
1969,Antigua and Barbuda,1478.868188,631765.0688,0.002340851
1969,Australia,9371.524804,19364475.89,0.000483954
1969,Bahamas,10558.97322,7446001.94,0.001418073
1969,Barbados,341.7038447,196747.9975,0.001736759
1969,Belize,3351.447175,396345.2611,0.008455878
1969,Bermuda (UK),337.0076756,704269.9654,0.000478521
1969,Bonaire (Netherlands),42.07659003,24000.27457,0.001753171
1969,Brazil (mainland),5490.386703,147157.3725,0.037309627
